"","País","Ano","Sexo","Idade","Suicidios","População","Suicidios por 100 mil habitantes","IDH","PIB per capita"
"13714","Japan",2014,"Masculino","55 à 74 anos",5477,16213000,33.78,0.891,40328
"13715","Japan",2014,"Masculino","35 à 54 anos",5710,17365000,32.88,0.891,40328
"13716","Japan",2014,"Masculino","25 à 34 anos",2131,7007000,30.41,0.891,40328
"13717","Japan",2014,"Masculino","15 à 24 anos",1180,6110000,19.31,0.891,40328
"13718","Japan",2014,"Feminino","75 anos ou mais",1587,9761000,16.26,0.891,40328
"13719","Japan",2014,"Feminino","55 à 74 anos",2512,17288000,14.53,0.891,40328
"13720","Japan",2014,"Feminino","35 à 54 anos",2158,16959000,12.72,0.891,40328
"13721","Japan",2014,"Feminino","25 à 34 anos",814,6734000,12.09,0.891,40328
"13722","Japan",2014,"Feminino","15 à 24 anos",432,5803000,7.44,0.891,40328
"13723","Japan",2014,"Masculino","5 à 14 anos",68,5596000,1.22,0.891,40328
"13724","Japan",2014,"Feminino","5 à 14 anos",34,5334000,0.64,0.891,40328
"13725","Japan",2015,"Masculino","75 anos ou mais",2297,6289365,36.52,NA,36510
"13726","Japan",2015,"Masculino","55 à 74 anos",5241,16239222,32.27,NA,36510
"13727","Japan",2015,"Masculino","35 à 54 anos",5507,17461022,31.54,NA,36510
"13728","Japan",2015,"Masculino","25 à 34 anos",1948,6862886,28.38,NA,36510
"13729","Japan",2015,"Masculino","15 à 24 anos",1091,6088330,17.92,NA,36510
"13730","Japan",2015,"Feminino","75 anos ou mais",1509,9983066,15.12,NA,36510
"13731","Japan",2015,"Feminino","55 à 74 anos",2292,17232482,13.3,NA,36510
"13732","Japan",2015,"Feminino","35 à 54 anos",2024,16991218,11.91,NA,36510
"13733","Japan",2015,"Feminino","25 à 34 anos",685,6614211,10.36,NA,36510
"13734","Japan",2015,"Feminino","15 à 24 anos",408,5772938,7.07,NA,36510
"13735","Japan",2015,"Masculino","5 à 14 anos",62,5553851,1.12,NA,36510
"13736","Japan",2015,"Feminino","5 à 14 anos",28,5287719,0.53,NA,36510
"13737","Kazakhstan",1990,"Masculino","75 anos ou mais",82,102200,80.23,0.69,1823
"13738","Kazakhstan",1990,"Masculino","35 à 54 anos",925,1735100,53.31,0.69,1823
"13739","Kazakhstan",1990,"Masculino","55 à 74 anos",356,706400,50.4,0.69,1823
"13740","Kazakhstan",1990,"Masculino","25 à 34 anos",602,1455200,41.37,0.69,1823
"13741","Kazakhstan",1990,"Feminino","75 anos ou mais",85,291100,29.2,0.69,1823
"13742","Kazakhstan",1990,"Masculino","15 à 24 anos",375,1425100,26.31,0.69,1823
"13743","Kazakhstan",1990,"Feminino","55 à 74 anos",188,1060900,17.72,0.69,1823
"13744","Kazakhstan",1990,"Feminino","15 à 24 anos",170,1338900,12.7,0.69,1823
"13745","Kazakhstan",1990,"Feminino","35 à 54 anos",225,1845400,12.19,0.69,1823
"13746","Kazakhstan",1990,"Feminino","25 à 34 anos",104,1453700,7.15,0.69,1823
"13747","Kazakhstan",1990,"Masculino","5 à 14 anos",53,1698000,3.12,0.69,1823
"13748","Kazakhstan",1990,"Feminino","5 à 14 anos",7,1661900,0.42,0.69,1823
"13749","Kazakhstan",1991,"Masculino","75 anos ou mais",74,101600,72.83,NA,1664
"13750","Kazakhstan",1991,"Masculino","35 à 54 anos",866,1769600,48.94,NA,1664
"13751","Kazakhstan",1991,"Masculino","55 à 74 anos",354,741600,47.73,NA,1664
"13752","Kazakhstan",1991,"Masculino","25 à 34 anos",621,1441200,43.09,NA,1664
"13753","Kazakhstan",1991,"Feminino","75 anos ou mais",91,294600,30.89,NA,1664
"13754","Kazakhstan",1991,"Masculino","15 à 24 anos",405,1438500,28.15,NA,1664
"13755","Kazakhstan",1991,"Feminino","55 à 74 anos",166,1093000,15.19,NA,1664
"13756","Kazakhstan",1991,"Feminino","15 à 24 anos",139,1351900,10.28,NA,1664
"13757","Kazakhstan",1991,"Feminino","35 à 54 anos",185,1877800,9.85,NA,1664
"13758","Kazakhstan",1991,"Feminino","25 à 34 anos",104,1438900,7.23,NA,1664
"13759","Kazakhstan",1991,"Masculino","5 à 14 anos",66,1721900,3.83,NA,1664
"13760","Kazakhstan",1991,"Feminino","5 à 14 anos",11,1682200,0.65,NA,1664
"13761","Kazakhstan",1992,"Masculino","75 anos ou mais",64,101800,62.87,NA,1644
"13762","Kazakhstan",1992,"Masculino","35 à 54 anos",925,1794700,51.54,NA,1644
"13763","Kazakhstan",1992,"Masculino","55 à 74 anos",390,785400,49.66,NA,1644
"13764","Kazakhstan",1992,"Masculino","25 à 34 anos",676,1421100,47.57,NA,1644
"13765","Kazakhstan",1992,"Masculino","15 à 24 anos",453,1459100,31.05,NA,1644
"13766","Kazakhstan",1992,"Feminino","75 anos ou mais",84,298600,28.13,NA,1644
"13767","Kazakhstan",1992,"Feminino","55 à 74 anos",194,1132100,17.14,NA,1644
"13768","Kazakhstan",1992,"Feminino","35 à 54 anos",217,1900200,11.42,NA,1644
"13769","Kazakhstan",1992,"Feminino","15 à 24 anos",144,1385000,10.4,NA,1644
"13770","Kazakhstan",1992,"Feminino","25 à 34 anos",132,1414300,9.33,NA,1644
"13771","Kazakhstan",1992,"Masculino","5 à 14 anos",63,1751600,3.6,NA,1644
"13772","Kazakhstan",1992,"Feminino","5 à 14 anos",14,1706200,0.82,NA,1644
"13773","Kazakhstan",1993,"Masculino","75 anos ou mais",77,103700,74.25,NA,1527
"13774","Kazakhstan",1993,"Masculino","55 à 74 anos",545,830100,65.65,NA,1527
"13775","Kazakhstan",1993,"Masculino","35 à 54 anos",1146,1825900,62.76,NA,1527
"13776","Kazakhstan",1993,"Masculino","25 à 34 anos",772,1395600,55.32,NA,1527
"13777","Kazakhstan",1993,"Masculino","15 à 24 anos",574,1474700,38.92,NA,1527
"13778","Kazakhstan",1993,"Feminino","75 anos ou mais",69,308200,22.39,NA,1527
"13779","Kazakhstan",1993,"Feminino","55 à 74 anos",229,1173100,19.52,NA,1527
"13780","Kazakhstan",1993,"Feminino","15 à 24 anos",173,1407100,12.29,NA,1527
"13781","Kazakhstan",1993,"Feminino","35 à 54 anos",219,1929300,11.35,NA,1527
"13782","Kazakhstan",1993,"Feminino","25 à 34 anos",119,1383000,8.6,NA,1527
"13783","Kazakhstan",1993,"Masculino","5 à 14 anos",76,1774700,4.28,NA,1527
"13784","Kazakhstan",1993,"Feminino","5 à 14 anos",20,1726000,1.16,NA,1527
"13785","Kazakhstan",1994,"Masculino","75 anos ou mais",94,90300,104.1,NA,1395
"13786","Kazakhstan",1994,"Masculino","55 à 74 anos",599,853800,70.16,NA,1395
"13787","Kazakhstan",1994,"Masculino","35 à 54 anos",1246,1861800,66.92,NA,1395
"13788","Kazakhstan",1994,"Masculino","25 à 34 anos",735,1342400,54.75,NA,1395
"13789","Kazakhstan",1994,"Masculino","15 à 24 anos",520,1442200,36.06,NA,1395
"13790","Kazakhstan",1994,"Feminino","75 anos ou mais",91,288000,31.6,NA,1395
"13791","Kazakhstan",1994,"Feminino","55 à 74 anos",198,1201100,16.48,NA,1395
"13792","Kazakhstan",1994,"Feminino","15 à 24 anos",149,1332400,11.18,NA,1395
"13793","Kazakhstan",1994,"Feminino","35 à 54 anos",198,1965300,10.07,NA,1395
"13794","Kazakhstan",1994,"Feminino","25 à 34 anos",128,1327200,9.64,NA,1395
"13795","Kazakhstan",1994,"Masculino","5 à 14 anos",50,1784600,2.8,NA,1395
"13796","Kazakhstan",1994,"Feminino","5 à 14 anos",16,1740500,0.92,NA,1395
"13797","Kazakhstan",1995,"Masculino","75 anos ou mais",76,86400,87.96,0.664,1359
"13798","Kazakhstan",1995,"Masculino","55 à 74 anos",737,859800,85.72,0.664,1359
"13799","Kazakhstan",1995,"Masculino","35 à 54 anos",1523,1791600,85.01,0.664,1359
"13800","Kazakhstan",1995,"Masculino","25 à 34 anos",887,1311800,67.62,0.664,1359
"13801","Kazakhstan",1995,"Masculino","15 à 24 anos",622,1455600,42.73,0.664,1359
"13802","Kazakhstan",1995,"Feminino","75 anos ou mais",86,267600,32.14,0.664,1359
"13803","Kazakhstan",1995,"Feminino","55 à 74 anos",208,1205800,17.25,0.664,1359
"13804","Kazakhstan",1995,"Feminino","35 à 54 anos",216,1901900,11.36,0.664,1359
"13805","Kazakhstan",1995,"Feminino","15 à 24 anos",145,1412600,10.26,0.664,1359
"13806","Kazakhstan",1995,"Feminino","25 à 34 anos",130,1271500,10.22,0.664,1359
"13807","Kazakhstan",1995,"Masculino","5 à 14 anos",61,1736100,3.51,0.664,1359
"13808","Kazakhstan",1995,"Feminino","5 à 14 anos",15,1688900,0.89,0.664,1359
"13809","Kazakhstan",1996,"Masculino","35 à 54 anos",1630,1753600,92.95,NA,1452
"13810","Kazakhstan",1996,"Masculino","55 à 74 anos",731,836900,87.35,NA,1452
"13811","Kazakhstan",1996,"Masculino","75 anos ou mais",64,80400,79.6,NA,1452
"13812","Kazakhstan",1996,"Masculino","25 à 34 anos",879,1243300,70.7,NA,1452
"13813","Kazakhstan",1996,"Masculino","15 à 24 anos",635,1405800,45.17,NA,1452
"13814","Kazakhstan",1996,"Feminino","75 anos ou mais",54,251800,21.45,NA,1452
"13815","Kazakhstan",1996,"Feminino","55 à 74 anos",211,1173100,17.99,NA,1452
"13816","Kazakhstan",1996,"Feminino","35 à 54 anos",223,1858300,12,NA,1452
"13817","Kazakhstan",1996,"Feminino","15 à 24 anos",158,1381300,11.44,NA,1452
"13818","Kazakhstan",1996,"Feminino","25 à 34 anos",121,1187600,10.19,NA,1452
"13819","Kazakhstan",1996,"Masculino","5 à 14 anos",57,1682200,3.39,NA,1452
"13820","Kazakhstan",1996,"Feminino","5 à 14 anos",10,1633400,0.61,NA,1452
"13821","Kazakhstan",1997,"Masculino","55 à 74 anos",740,822400,89.98,NA,1540
"13822","Kazakhstan",1997,"Masculino","35 à 54 anos",1577,1766200,89.29,NA,1540
"13823","Kazakhstan",1997,"Masculino","25 à 34 anos",810,1217700,66.52,NA,1540
"13824","Kazakhstan",1997,"Masculino","75 anos ou mais",50,78400,63.78,NA,1540
"13825","Kazakhstan",1997,"Masculino","15 à 24 anos",651,1401300,46.46,NA,1540
"13826","Kazakhstan",1997,"Feminino","75 anos ou mais",59,247700,23.82,NA,1540
"13827","Kazakhstan",1997,"Feminino","55 à 74 anos",164,1153000,14.22,NA,1540
"13828","Kazakhstan",1997,"Feminino","15 à 24 anos",175,1388400,12.6,NA,1540
"13829","Kazakhstan",1997,"Feminino","35 à 54 anos",216,1871000,11.54,NA,1540
"13830","Kazakhstan",1997,"Feminino","25 à 34 anos",131,1152200,11.37,NA,1540
"13831","Kazakhstan",1997,"Masculino","5 à 14 anos",53,1673300,3.17,NA,1540
"13832","Kazakhstan",1997,"Feminino","5 à 14 anos",16,1623000,0.99,NA,1540
"13833","Kazakhstan",1998,"Masculino","55 à 74 anos",692,762500,90.75,NA,1599
"13834","Kazakhstan",1998,"Masculino","35 à 54 anos",1459,1724400,84.61,NA,1599
"13835","Kazakhstan",1998,"Masculino","75 anos ou mais",58,74500,77.85,NA,1599
"13836","Kazakhstan",1998,"Masculino","25 à 34 anos",727,1145900,63.44,NA,1599
"13837","Kazakhstan",1998,"Masculino","15 à 24 anos",594,1343300,44.22,NA,1599
"13838","Kazakhstan",1998,"Feminino","75 anos ou mais",63,241200,26.12,NA,1599
"13839","Kazakhstan",1998,"Feminino","55 à 74 anos",160,1090300,14.67,NA,1599
"13840","Kazakhstan",1998,"Feminino","25 à 34 anos",138,1103400,12.51,NA,1599
"13841","Kazakhstan",1998,"Feminino","15 à 24 anos",152,1353400,11.23,NA,1599
"13842","Kazakhstan",1998,"Feminino","35 à 54 anos",205,1863700,11,NA,1599
"13843","Kazakhstan",1998,"Masculino","5 à 14 anos",54,1585500,3.41,NA,1599
"13844","Kazakhstan",1998,"Feminino","5 à 14 anos",11,1556100,0.71,NA,1599
"13845","Kazakhstan",1999,"Masculino","55 à 74 anos",567,727800,77.91,NA,1225
"13846","Kazakhstan",1999,"Masculino","35 à 54 anos",1331,1761800,75.55,NA,1225
"13847","Kazakhstan",1999,"Masculino","75 anos ou mais",55,75400,72.94,NA,1225
"13848","Kazakhstan",1999,"Masculino","25 à 34 anos",717,1131600,63.36,NA,1225
"13849","Kazakhstan",1999,"Masculino","15 à 24 anos",609,1349400,45.13,NA,1225
"13850","Kazakhstan",1999,"Feminino","75 anos ou mais",59,246200,23.96,NA,1225
"13851","Kazakhstan",1999,"Feminino","55 à 74 anos",152,1044200,14.56,NA,1225
"13852","Kazakhstan",1999,"Feminino","25 à 34 anos",120,1089900,11.01,NA,1225
"13853","Kazakhstan",1999,"Feminino","35 à 54 anos",198,1909900,10.37,NA,1225
"13854","Kazakhstan",1999,"Feminino","15 à 24 anos",124,1358700,9.13,NA,1225
"13855","Kazakhstan",1999,"Masculino","5 à 14 anos",49,1555400,3.15,NA,1225
"13856","Kazakhstan",1999,"Feminino","5 à 14 anos",10,1523100,0.66,NA,1225
"13857","Kazakhstan",2000,"Masculino","35 à 54 anos",1527,1802430,84.72,0.679,1328
"13858","Kazakhstan",2000,"Masculino","55 à 74 anos",586,698665,83.87,0.679,1328
"13859","Kazakhstan",2000,"Masculino","25 à 34 anos",852,1132418,75.24,0.679,1328
"13860","Kazakhstan",2000,"Masculino","75 anos ou mais",47,77972,60.28,0.679,1328
"13861","Kazakhstan",2000,"Masculino","15 à 24 anos",623,1366874,45.58,0.679,1328
"13862","Kazakhstan",2000,"Feminino","75 anos ou mais",56,254407,22.01,0.679,1328
"13863","Kazakhstan",2000,"Feminino","55 à 74 anos",147,1005027,14.63,0.679,1328
"13864","Kazakhstan",2000,"Feminino","15 à 24 anos",169,1375343,12.29,0.679,1328
"13865","Kazakhstan",2000,"Feminino","35 à 54 anos",234,1959602,11.94,0.679,1328
"13866","Kazakhstan",2000,"Feminino","25 à 34 anos",122,1089854,11.19,0.679,1328
"13867","Kazakhstan",2000,"Masculino","5 à 14 anos",47,1523202,3.09,0.679,1328
"13868","Kazakhstan",2000,"Feminino","5 à 14 anos",18,1486628,1.21,0.679,1328
"13869","Kazakhstan",2001,"Masculino","35 à 54 anos",1519,1807120,84.06,NA,1608
"13870","Kazakhstan",2001,"Masculino","55 à 74 anos",582,718503,81,NA,1608
"13871","Kazakhstan",2001,"Masculino","25 à 34 anos",843,1117605,75.43,NA,1608
"13872","Kazakhstan",2001,"Masculino","75 anos ou mais",51,82044,62.16,NA,1608
"13873","Kazakhstan",2001,"Masculino","15 à 24 anos",660,1365580,48.33,NA,1608
"13874","Kazakhstan",2001,"Feminino","75 anos ou mais",53,233378,22.71,NA,1608
"13875","Kazakhstan",2001,"Feminino","15 à 24 anos",158,1336586,11.82,NA,1608
"13876","Kazakhstan",2001,"Feminino","55 à 74 anos",119,1011423,11.77,NA,1608
"13877","Kazakhstan",2001,"Feminino","35 à 54 anos",197,1998447,9.86,NA,1608
"13878","Kazakhstan",2001,"Feminino","25 à 34 anos",110,1137636,9.67,NA,1608
"13879","Kazakhstan",2001,"Masculino","5 à 14 anos",64,1508752,4.24,NA,1608
"13880","Kazakhstan",2001,"Feminino","5 à 14 anos",21,1455622,1.44,NA,1608
"13881","Kazakhstan",2002,"Masculino","55 à 74 anos",582,704901,82.56,NA,1788
"13882","Kazakhstan",2002,"Masculino","35 à 54 anos",1414,1837817,76.94,NA,1788
"13883","Kazakhstan",2002,"Masculino","25 à 34 anos",825,1128226,73.12,NA,1788
"13884","Kazakhstan",2002,"Masculino","75 anos ou mais",53,91887,57.68,NA,1788
"13885","Kazakhstan",2002,"Masculino","15 à 24 anos",621,1414530,43.9,NA,1788
"13886","Kazakhstan",2002,"Feminino","75 anos ou mais",52,247685,20.99,NA,1788
"13887","Kazakhstan",2002,"Feminino","55 à 74 anos",119,996301,11.94,NA,1788
"13888","Kazakhstan",2002,"Feminino","15 à 24 anos",160,1377461,11.62,NA,1788
"13889","Kazakhstan",2002,"Feminino","25 à 34 anos",129,1147717,11.24,NA,1788
"13890","Kazakhstan",2002,"Feminino","35 à 54 anos",198,2033504,9.74,NA,1788
"13891","Kazakhstan",2002,"Masculino","5 à 14 anos",67,1424722,4.7,NA,1788
"13892","Kazakhstan",2002,"Feminino","5 à 14 anos",20,1372725,1.46,NA,1788
"13893","Kazakhstan",2003,"Masculino","25 à 34 anos",938,1141761,82.15,NA,2232
"13894","Kazakhstan",2003,"Masculino","55 à 74 anos",530,702817,75.41,NA,2232
"13895","Kazakhstan",2003,"Masculino","35 à 54 anos",1386,1855662,74.69,NA,2232
"13896","Kazakhstan",2003,"Masculino","75 anos ou mais",60,99171,60.5,NA,2232
"13897","Kazakhstan",2003,"Masculino","15 à 24 anos",652,1449082,44.99,NA,2232
"13898","Kazakhstan",2003,"Feminino","75 anos ou mais",60,259838,23.09,NA,2232
"13899","Kazakhstan",2003,"Feminino","55 à 74 anos",139,996433,13.95,NA,2232
"13900","Kazakhstan",2003,"Feminino","15 à 24 anos",157,1408946,11.14,NA,2232
"13901","Kazakhstan",2003,"Feminino","35 à 54 anos",202,2053544,9.84,NA,2232
"13902","Kazakhstan",2003,"Feminino","25 à 34 anos",114,1159693,9.83,NA,2232
"13903","Kazakhstan",2003,"Masculino","5 à 14 anos",67,1368679,4.9,NA,2232
"13904","Kazakhstan",2003,"Feminino","5 à 14 anos",16,1316237,1.22,NA,2232
"13905","Kazakhstan",2004,"Masculino","25 à 34 anos",967,1159137,83.42,NA,3110
"13906","Kazakhstan",2004,"Masculino","35 à 54 anos",1427,1874980,76.11,NA,3110
"13907","Kazakhstan",2004,"Masculino","75 anos ou mais",75,105970,70.77,NA,3110
"13908","Kazakhstan",2004,"Masculino","55 à 74 anos",441,706313,62.44,NA,3110
"13909","Kazakhstan",2004,"Masculino","15 à 24 anos",735,1480125,49.66,NA,3110
"13910","Kazakhstan",2004,"Feminino","75 anos ou mais",61,271208,22.49,NA,3110
"13911","Kazakhstan",2004,"Feminino","15 à 24 anos",177,1438621,12.3,NA,3110
"13912","Kazakhstan",2004,"Feminino","25 à 34 anos",131,1174778,11.15,NA,3110
"13913","Kazakhstan",2004,"Feminino","55 à 74 anos",101,1004413,10.06,NA,3110
"13914","Kazakhstan",2004,"Feminino","35 à 54 anos",208,2076222,10.02,NA,3110
"13915","Kazakhstan",2004,"Masculino","5 à 14 anos",57,1317575,4.33,NA,3110
"13916","Kazakhstan",2004,"Feminino","5 à 14 anos",14,1263986,1.11,NA,3110
"13917","Kazakhstan",2005,"Masculino","25 à 34 anos",868,1174447,73.91,0.746,4096
"13918","Kazakhstan",2005,"Masculino","35 à 54 anos",1225,1893623,64.69,0.746,4096
"13919","Kazakhstan",2005,"Masculino","55 à 74 anos",402,716191,56.13,0.746,4096
"13920","Kazakhstan",2005,"Masculino","75 anos ou mais",61,112427,54.26,0.746,4096
"13921","Kazakhstan",2005,"Masculino","15 à 24 anos",635,1507234,42.13,0.746,4096
"13922","Kazakhstan",2005,"Feminino","75 anos ou mais",54,279776,19.3,0.746,4096
"13923","Kazakhstan",2005,"Feminino","25 à 34 anos",126,1188857,10.6,0.746,4096
"13924","Kazakhstan",2005,"Feminino","15 à 24 anos",153,1464554,10.45,0.746,4096
"13925","Kazakhstan",2005,"Feminino","55 à 74 anos",100,1021709,9.79,0.746,4096
"13926","Kazakhstan",2005,"Feminino","35 à 54 anos",177,2097655,8.44,0.746,4096
"13927","Kazakhstan",2005,"Masculino","5 à 14 anos",78,1272278,6.13,0.746,4096
"13928","Kazakhstan",2005,"Feminino","5 à 14 anos",24,1219019,1.97,0.746,4096
"13929","Kazakhstan",2006,"Masculino","25 à 34 anos",944,1189058,79.39,NA,5770
"13930","Kazakhstan",2006,"Masculino","35 à 54 anos",1225,1915309,63.96,NA,5770
"13931","Kazakhstan",2006,"Masculino","75 anos ou mais",71,116133,61.14,NA,5770
"13932","Kazakhstan",2006,"Masculino","55 à 74 anos",436,730464,59.69,NA,5770
"13933","Kazakhstan",2006,"Masculino","15 à 24 anos",657,1530192,42.94,NA,5770
"13934","Kazakhstan",2006,"Feminino","75 anos ou mais",53,282507,18.76,NA,5770
"13935","Kazakhstan",2006,"Feminino","15 à 24 anos",181,1486771,12.17,NA,5770
"13936","Kazakhstan",2006,"Feminino","55 à 74 anos",106,1047352,10.12,NA,5770
"13937","Kazakhstan",2006,"Feminino","25 à 34 anos",121,1202659,10.06,NA,5770
"13938","Kazakhstan",2006,"Feminino","35 à 54 anos",190,2121510,8.96,NA,5770
"13939","Kazakhstan",2006,"Masculino","5 à 14 anos",68,1234397,5.51,NA,5770
"13940","Kazakhstan",2006,"Feminino","5 à 14 anos",24,1181324,2.03,NA,5770
"13941","Kazakhstan",2007,"Masculino","25 à 34 anos",919,1208359,76.05,NA,7423
"13942","Kazakhstan",2007,"Masculino","75 anos ou mais",77,116899,65.87,NA,7423
"13943","Kazakhstan",2007,"Masculino","35 à 54 anos",1275,1935835,65.86,NA,7423
"13944","Kazakhstan",2007,"Masculino","55 à 74 anos",412,747545,55.11,NA,7423
"13945","Kazakhstan",2007,"Masculino","15 à 24 anos",648,1542361,42.01,NA,7423
"13946","Kazakhstan",2007,"Feminino","75 anos ou mais",50,281627,17.75,NA,7423
"13947","Kazakhstan",2007,"Feminino","15 à 24 anos",203,1498711,13.54,NA,7423
"13948","Kazakhstan",2007,"Feminino","25 à 34 anos",140,1219565,11.48,NA,7423
"13949","Kazakhstan",2007,"Feminino","35 à 54 anos",210,2144647,9.79,NA,7423
"13950","Kazakhstan",2007,"Feminino","55 à 74 anos",88,1077829,8.16,NA,7423
"13951","Kazakhstan",2007,"Masculino","5 à 14 anos",89,1202402,7.4,NA,7423
"13952","Kazakhstan",2007,"Feminino","5 à 14 anos",30,1149826,2.61,NA,7423
"13953","Kazakhstan",2008,"Masculino","75 anos ou mais",86,116815,73.62,NA,9387
"13954","Kazakhstan",2008,"Masculino","25 à 34 anos",860,1232084,69.8,NA,9387
"13955","Kazakhstan",2008,"Masculino","35 à 54 anos",1178,1954893,60.26,NA,9387
"13956","Kazakhstan",2008,"Masculino","55 à 74 anos",383,766809,49.95,NA,9387
"13957","Kazakhstan",2008,"Masculino","15 à 24 anos",657,1540282,42.65,NA,9387
"13958","Kazakhstan",2008,"Feminino","75 anos ou mais",47,280166,16.78,NA,9387
"13959","Kazakhstan",2008,"Feminino","15 à 24 anos",239,1496633,15.97,NA,9387
"13960","Kazakhstan",2008,"Feminino","25 à 34 anos",152,1240283,12.26,NA,9387
"13961","Kazakhstan",2008,"Feminino","35 à 54 anos",217,2165507,10.02,NA,9387
"13962","Kazakhstan",2008,"Feminino","55 à 74 anos",93,1110519,8.37,NA,9387
"13963","Kazakhstan",2008,"Masculino","5 à 14 anos",66,1182019,5.58,NA,9387
"13964","Kazakhstan",2008,"Feminino","5 à 14 anos",19,1130043,1.68,NA,9387
"13965","Kazakhstan",2009,"Masculino","25 à 34 anos",848,1263819,67.1,NA,8024
"13966","Kazakhstan",2009,"Masculino","35 à 54 anos",1181,1980466,59.63,NA,8024
"13967","Kazakhstan",2009,"Masculino","75 anos ou mais",60,116533,51.49,NA,8024
